Time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18
2026-06-30 15:39:31.519,178,0,6475,0,0,0,2502,0,0,0,0,0,3889,0,0,0,0,0,0,0,5171,0,0,0,1873,0,8530,82,0,0,4888,0,0,0,929,0
2026-06-30 15:39:31.619,189,0,6405,0,0,0,2525,0,0,0,0,0,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:31.629,189,0,6405,0,0,0,2525,0,0,0,0,0,3919,0,0,0,0,0,0,0,5241,0,0,0,1922,0,8579,84,0,0,4893,0,0,0,971,0
2026-06-30 15:39:31.633,189,0,6405,0,0,0,2525,0,0,0,0,0,3919,0,0,0,0,0,0,0,5172,0,0,0,1955,0,8530,96,0,0,4902,0,0,0,984,0
2026-06-30 15:39:31.725,212,0,6329,0,0,0,2566,0,0,0,0,0,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:31.732,212,0,6329,0,0,0,2566,0,0,0,0,0,3989,0,0,0,0,0,0,0,5074,0,0,0,1961,0,8411,94,0,0,4966,0,0,0,924,0
2026-06-30 15:39:31.733,212,0,6329,0,0,0,2566,0,0,0,0,0,3989,0,0,0,0,0,0,0,5059,0,0,0,1947,0,8401,95,0,0,5010,0,0,0,913,0
2026-06-30 15:39:31.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,0,0,1990,0,8451,97,0,0,5001,0,0,0,951,0
2026-06-30 15:39:31.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132,0,0,0,2023,0,8470,129,0,0,5083,0,0,0,985,0
2026-06-30 15:39:31.943,270,0,6150,0,0,0,2689,0,0,0,0,0,4078,0,0,0,0,0,0,0,5132,0,0,0,2023,0,8470,129,0,0,5083,0,0,0,985,0
2026-06-30 15:39:31.944,270,0,6150,0,0,0,2689,0,0,0,0,0,4078,0,0,0,0,0,0,0,5110,0,0,0,1992,0,8448,127,0,0,5064,0,0,0,1009,0
2026-06-30 15:39:32.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,0,0,0,1994,0,8484,143,0,0,5055,0,0,0,1007,0
2026-06-30 15:39:32.053,258,0,6168,0,0,0,2692,0,0,0,0,0,4080,0,0,0,0,0,0,0,5138,0,0,0,1994,0,8484,143,0,0,5055,0,0,0,1007,0
2026-06-30 15:39:32.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5174,0,0,0,2013,0,8519,145,0,0,5033,0,0,0,1008,0
2026-06-30 15:39:32.163,258,0,6145,0,0,0,2694,0,0,0,0,0,4078,0,0,0,0,0,0,0,5174,0,0,0,2013,0,8519,145,0,0,5033,0,0,0,1008,0
2026-06-30 15:39:32.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,0,0,0,1973,0,8525,115,0,0,5000,0,0,0,982,0
2026-06-30 15:39:32.274,223,0,6236,0,0,0,2642,0,0,0,0,0,4091,0,0,0,0,0,0,0,5182,0,0,0,1973,0,8525,115,0,0,5000,0,0,0,982,0
2026-06-30 15:39:32.371,224,0,6252,0,0,0,2631,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.376,224,0,6252,0,0,0,2631,0,0,0,0,0,4091,0,0,0,0,0,0,0,5211,0,0,0,1976,0,8559,127,0,0,4940,0,0,0,947,0
2026-06-30 15:39:32.479,202,0,6353,0,0,0,2598,0,0,0,0,0,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.490,202,0,6353,0,0,0,2598,0,0,0,0,0,4049,0,0,0,0,0,0,0,5359,0,0,0,1933,0,8681,102,0,0,4849,0,0,0,905,0
2026-06-30 15:39:32.588,168,0,6413,0,0,0,2542,0,0,0,0,0,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.597,168,0,6413,0,0,0,2542,0,0,0,0,0,3992,0,0,0,0,0,0,0,5442,0,0,0,1762,0,8811,56,0,0,4641,0,0,0,808,0
2026-06-30 15:39:32.696,103,0,6554,0,0,0,2471,0,0,0,0,0,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.704,103,0,6554,0,0,0,2471,0,0,0,0,0,3992,0,0,0,0,0,0,0,5491,0,0,0,1701,0,8876,27,0,0,4555,0,0,0,746,0
2026-06-30 15:39:32.802,47,0,6603,0,0,0,2418,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.812,47,0,6603,0,0,0,2418,0,0,0,0,0,3950,0,0,0,0,0,0,0,5533,0,0,0,1611,0,8932,0,0,0,4373,0,0,0,681,0
2026-06-30 15:39:32.910,25,0,6616,0,0,0,2379,0,0,0,0,0,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:32.916,25,0,6616,0,0,0,2379,0,0,0,0,0,3919,0,0,0,0,0,0,0,5553,0,0,0,1664,0,8922,0,0,0,4417,0,0,0,683,0
2026-06-30 15:39:33.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5528,0,0,0,1651,0,8912,9,0,0,4460,0,0,0,696,0
2026-06-30 15:39:33.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484,0,0,0,1660,0,8861,10,0,0,4504,0,0,0,720,0
2026-06-30 15:39:33.125,69,0,6586,0,0,0,2461,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.135,69,0,6586,0,0,0,2461,0,0,0,0,0,3950,0,0,0,0,0,0,0,5479,0,0,0,1701,0,8848,41,0,0,4555,0,0,0,746,0
2026-06-30 15:39:33.235,70,0,6560,0,0,0,2461,0,0,0,0,0,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.243,69,0,6541,0,0,0,2458,0,0,0,0,0,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.248,69,0,6541,0,0,0,2458,0,0,0,0,0,3909,0,0,0,0,0,0,0,5528,0,0,0,1720,0,8923,87,0,0,4595,0,0,0,735,0
2026-06-30 15:39:33.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,1720,0,8911,84,0,0,4574,0,0,0,757,0
2026-06-30 15:39:33.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,0,0,0,1733,0,8927,101,0,0,4612,0,0,0,759,0
2026-06-30 15:39:33.453,91,0,6468,0,0,0,2453,0,0,0,0,0,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.461,91,0,6468,0,0,0,2453,0,0,0,0,0,3896,0,0,0,0,0,0,0,5531,0,0,0,1733,0,8935,103,0,0,4631,0,0,0,772,0
2026-06-30 15:39:33.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,0,0,0,1733,0,8921,103,0,0,4658,0,0,0,772,0
2026-06-30 15:39:33.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533,0,0,0,1734,0,8921,103,0,0,4658,0,0,0,771,0
2026-06-30 15:39:33.569,70,0,6488,0,0,0,2437,0,0,0,0,0,3884,0,0,0,0,0,0,0,5533,0,0,0,1734,0,8921,103,0,0,4658,0,0,0,771,0
2026-06-30 15:39:33.574,58,0,6504,0,0,0,2426,0,0,0,0,0,3898,0,0,0,0,0,0,0,5528,0,0,0,1720,0,8923,87,0,0,4610,0,0,0,746,0
2026-06-30 15:39:33.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,0,0,0,1707,0,8923,59,0,0,4595,0,0,0,735,0
2026-06-30 15:39:33.678,58,0,6504,0,0,0,2439,0,0,0,0,0,3894,0,0,0,0,0,0,0,5540,0,0,0,1707,0,8923,59,0,0,4595,0,0,0,735,0
2026-06-30 15:39:33.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555,0,0,0,1708,0,8929,71,0,0,4576,0,0,0,710,0
2026-06-30 15:39:33.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543,0,0,0,1721,0,8888,71,0,0,4590,0,0,0,699,0
2026-06-30 15:39:33.889,57,0,6537,0,0,0,2463,0,0,0,0,0,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.895,58,0,6566,0,0,0,2477,0,0,0,0,0,3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:33.998,69,0,6585,0,0,0,2481,0,0,0,0,0,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:34.004,69,0,6582,0,0,0,2492,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:34.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498,0,0,0,1705,0,8872,40,0,0,4566,0,0,0,698,0
2026-06-30 15:39:34.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526,0,0,0,1694,0,8880,42,0,0,4571,0,0,0,708,0
2026-06-30 15:39:34.222,58,0,6614,0,0,0,2495,0,0,0,0,0,3965,0,0,0,0,0,0,0,5526,0,0,0,1694,0,8880,42,0,0,4571,0,0,0,708,0
2026-06-30 15:39:34.321,68,0,6616,0,0,0,2510,0,0,0,0,0,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:34.328,68,0,6616,0,0,0,2510,0,0,0,0,0,3942,0,0,0,0,0,0,0,5533,0,0,0,1722,0,8898,43,0,0,4601,0,0,0,735,0
2026-06-30 15:39:34.429,69,0,6598,0,0,0,2494,0,0,0,0,0,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:34.441,69,0,6598,0,0,0,2494,0,0,0,0,0,3952,0,0,0,0,0,0,0,5516,0,0,0,1720,0,8878,58,0,0,4635,0,0,0,735,0
2026-06-30 15:39:34.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5511,0,0,0,1761,0,8872,74,0,0,4667,0,0,0,738,0
2026-06-30 15:39:34.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0,0,0,1787,0,8858,74,0,0,4681,0,0,0,773,0
2026-06-30 15:39:34.653,124,0,6488,0,0,0,2542,0,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:34.659,124,0,6488,0,0,0,2542,0,0,0,0,0,3969,0,0,0,0,0,0,0,5429,0,0,0,1795,0,8795,86,0,0,4704,0,0,0,774,0
2026-06-30 15:39:34.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434,0,0,0,1810,0,8785,101,0,0,4734,0,0,0,799,0
2026-06-30 15:39:34.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,0,0,0,1837,0,8803,101,0,0,4736,0,0,0,811,0
2026-06-30 15:39:34.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5473,0,0,0,1867,0,8818,119,0,0,4774,0,0,0,846,0
2026-06-30 15:39:34.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,0,0,0,1878,0,8836,134,0,0,4763,0,0,0,858,0
2026-06-30 15:39:34.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444,0,0,0,1864,0,8846,119,0,0,4746,0,0,0,872,0
2026-06-30 15:39:34.982,158,0,6332,0,0,0,2568,0,0,0,0,0,4004,0,0,0,0,0,0,0,5444,0,0,0,1864,0,8846,119,0,0,4746,0,0,0,872,0
2026-06-30 15:39:34.984,158,0,6332,0,0,0,2568,0,0,0,0,0,4004,0,0,0,0,0,0,0,5471,0,0,0,1853,0,8869,118,0,0,4688,0,0,0,861,0
2026-06-30 15:39:35.083,158,0,6335,0,0,0,2582,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:35.091,158,0,6335,0,0,0,2582,0,0,0,0,0,4008,0,0,0,0,0,0,0,5498,0,0,0,1855,0,8856,118,0,0,4702,0,0,0,860,0
2026-06-30 15:39:35.092,169,0,6316,0,0,0,2592,0,0,0,0,0,4021,0,0,0,0,0,0,0,5469,0,0,0,1852,0,8814,90,0,0,4758,0,0,0,849,0
2026-06-30 15:39:35.193,179,0,6322,0,0,0,2608,0,0,0,0,0,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:35.200,179,0,6322,0,0,0,2608,0,0,0,0,0,4033,0,0,0,0,0,0,0,5422,0,0,0,1859,0,8761,88,0,0,4750,0,0,0,861,0
2026-06-30 15:39:35.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352,0,0,0,1880,0,8670,86,0,0,4801,0,0,0,863,0
2026-06-30 15:39:35.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315,0,0,0,1892,0,8589,83,0,0,4834,0,0,0,874,0
2026-06-30 15:39:35.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275,0,0,0,1903,0,8536,81,0,0,4855,0,0,0,887,0
2026-06-30 15:39:35.406,248,0,6330,0,0,0,2758,0,0,0,0,0,4254,0,0,0,10,0,0,0,5275,0,0,0,1903,0,8536,81,0,0,4855,0,0,0,887,0
2026-06-30 15:39:35.510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218,0,0,0,2005,0,8468,81,0,0,4911,0,0,0,867,0
2026-06-30 15:39:35.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,0,0,0,2027,0,8429,95,0,0,4955,0,0,0,879,0
2026-06-30 15:39:35.617,283,0,6241,0,0,0,2790,0,0,0,0,0,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:35.623,283,0,6241,0,0,0,2790,0,0,0,0,0,4248,0,0,0,0,0,0,0,5171,0,0,0,2094,0,8389,99,0,0,5048,0,0,0,904,0
2026-06-30 15:39:35.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5132,0,0,0,2105,0,8357,112,0,0,5059,0,0,0,939,0
2026-06-30 15:39:35.730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5057,0,0,0,2154,0,8285,125,0,0,5126,0,0,0,965,0
2026-06-30 15:39:35.831,350,0,6080,0,0,0,2858,0,0,0,0,0,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:35.837,350,0,6080,0,0,0,2858,0,0,0,0,0,4327,0,0,0,0,0,47,0,5071,0,0,0,2168,0,8274,126,0,0,5156,0,0,0,987,0
2026-06-30 15:39:35.839,350,0,6042,0,0,0,2884,0,0,0,0,0,4286,0,0,0,0,0,57,0,5093,0,0,0,2211,0,8296,127,0,0,5162,0,0,0,976,0
2026-06-30 15:39:35.840,350,0,6042,0,0,0,2884,0,0,0,0,0,4286,0,0,0,0,0,56,0,5093,0,0,0,2198,0,8303,143,0,0,5195,0,0,0,965,0
2026-06-30 15:39:35.938,362,0,5997,0,0,0,2881,0,0,0,0,0,4288,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:35.948,362,0,5997,0,0,0,2881,0,0,0,0,0,4288,0,0,0,8,0,78,0,5070,0,0,0,2224,0,8275,157,0,0,5208,0,0,0,992,0
2026-06-30 15:39:36.048,394,0,5893,0,0,0,2911,0,0,0,0,0,4311,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:36.055,394,0,5893,0,0,0,2911,0,0,0,0,0,4311,0,0,0,9,0,147,0,4905,0,0,0,2346,0,8049,183,0,0,5414,0,0,0,1070,0
2026-06-30 15:39:36.156,440,0,5918,0,0,0,3017,0,0,0,0,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:36.263,419,0,5946,0,0,0,2993,0,0,0,0,0,4425,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:36.272,419,0,5946,0,0,0,2993,0,0,0,0,0,4425,0,0,0,10,0,158,0,4823,0,0,0,2367,0,7962,175,0,0,5334,0,0,0,1142,0
2026-06-30 15:39:36.373,416,0,6029,0,0,0,2983,0,0,0,0,0,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:36.380,416,0,6029,0,0,0,2983,0,0,0,0,0,4381,0,0,0,0,0,180,0,4912,0,0,0,2400,0,8032,183,0,0,5411,0,0,0,1083,0
2026-06-30 15:39:36.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,4887,0,0,0,2450,0,7998,198,0,0,5486,0,0,0,1146,0
2026-06-30 15:39:36.584,427,0,5967,0,0,0,2998,0,0,0,0,0,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:36.589,427,0,5967,0,0,0,2998,0,0,0,0,0,4345,0,0,0,0,0,203,0,4889,0,0,0,2451,0,8001,199,0,0,5489,0,0,0,1138,0
2026-06-30 15:39:36.591,428,0,5931,0,0,0,2978,0,0,0,0,0,4341,0,0,0,0,0,203,0,4889,0,0,0,2451,0,8001,199,0,0,5489,0,0,0,1138,0
2026-06-30 15:39:36.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,4916,0,0,0,2428,0,8084,213,0,0,5406,0,0,0,1174,0
2026-06-30 15:39:36.695,417,0,5943,0,0,0,2978,0,0,0,0,0,4335,0,0,0,0,0,191,0,4916,0,0,0,2428,0,8084,213,0,0,5406,0,0,0,1174,0
2026-06-30 15:39:36.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,4966,0,0,0,2379,0,8154,217,0,0,5416,0,0,0,1112,0
2026-06-30 15:39:36.805,405,0,5948,0,0,0,2934,0,0,0,0,0,4248,0,0,0,0,0,179,0,4966,0,0,0,2379,0,8154,217,0,0,5416,0,0,0,1112,0
2026-06-30 15:39:36.812,405,0,5948,0,0,0,2934,0,0,0,0,0,4248,0,0,0,0,0,179,0,4980,0,0,0,2380,0,8182,217,0,0,5430,0,0,0,1149,0
2026-06-30 15:39:36.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,4997,0,0,0,2408,0,8186,235,0,0,5472,0,0,0,1137,0
2026-06-30 15:39:36.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,4987,0,0,0,2422,0,8176,250,0,0,5516,0,0,0,1122,0
2026-06-30 15:39:37.013,394,0,5933,0,0,0,2906,0,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:37.024,394,0,5933,0,0,0,2906,0,0,0,0,0,4278,0,0,0,0,0,191,0,4977,0,0,0,2423,0,8198,252,0,0,5508,0,0,0,1098,0
2026-06-30 15:39:37.123,407,0,5897,0,0,0,2921,0,0,0,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:37.134,407,0,5897,0,0,0,2921,0,0,0,0,0,4295,0,0,0,0,0,180,0,4983,0,0,0,2406,0,8177,269,0,0,5582,0,0,0,1136,0
2026-06-30 15:39:37.140,407,0,5897,0,0,0,2934,0,0,0,0,0,4339,0,0,0,0,0,180,0,4983,0,0,0,2406,0,8177,269,0,0,5582,0,0,0,1136,0
2026-06-30 15:39:37.231,417,0,5925,0,0,0,2923,0,0,0,0,0,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:37.237,417,0,5925,0,0,0,2923,0,0,0,0,0,4335,0,0,0,0,0,191,0,4970,0,0,0,2443,0,8145,253,0,0,5594,0,0,0,1123,0
2026-06-30 15:39:37.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,4931,0,0,0,2430,0,8093,236,0,0,5571,0,0,0,1088,0
2026-06-30 15:39:37.349,417,0,5967,0,0,0,2912,0,0,0,0,0,4339,0,0,0,0,0,191,0,4931,0,0,0,2430,0,8093,236,0,0,5571,0,0,0,1088,0
2026-06-30 15:39:37.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,4980,0,0,0,2392,0,8169,238,0,0,5549,0,0,0,1087,0
2026-06-30 15:39:37.460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,5015,0,0,0,2341,0,8212,238,0,0,5494,0,0,0,1083,0
2026-06-30 15:39:37.466,384,0,6063,0,0,0,2863,0,0,0,0,0,4325,0,0,0,0,0,145,0,5015,0,0,0,2341,0,8212,238,0,0,5494,0,0,0,1083,0
2026-06-30 15:39:37.559,350,0,6112,0,0,0,2836,0,0,0,0,0,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:37.569,350,0,6112,0,0,0,2836,0,0,0,0,0,4309,0,0,0,0,0,111,0,5067,0,0,0,2292,0,8301,219,0,0,5338,0,0,0,1046,0
2026-06-30 15:39:37.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,5128,0,0,0,2229,0,8385,195,0,0,5321,0,0,0,995,0
2026-06-30 15:39:37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,5155,0,0,0,2205,0,8456,195,0,0,5279,0,0,0,971,0
2026-06-30 15:39:37.778,271,0,6318,0,0,0,2686,0,0,0,0,0,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:37.785,271,0,6318,0,0,0,2686,0,0,0,0,0,4147,0,0,0,0,0,53,0,5207,0,0,0,2195,0,8497,181,0,0,5237,0,0,0,946,0
2026-06-30 15:39:37.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5212,0,0,0,2128,0,8493,166,0,0,5179,0,0,0,920,0
2026-06-30 15:39:37.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5242,0,0,0,2131,0,8563,152,0,0,5165,0,0,0,919,0
2026-06-30 15:39:37.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267,0,0,0,2106,0,8608,153,0,0,5140,0,0,0,930,0
2026-06-30 15:39:38.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279,0,0,0,2119,0,8598,168,0,0,5157,0,0,0,930,0
2026-06-30 15:39:38.006,225,0,6355,0,0,0,2645,0,0,0,0,0,4093,0,0,0,0,0,0,0,5279,0,0,0,2119,0,8598,168,0,0,5157,0,0,0,930,0
2026-06-30 15:39:38.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,0,0,0,2133,0,8577,180,0,0,5165,0,0,0,944,0
2026-06-30 15:39:38.113,237,0,6383,0,0,0,2660,0,0,0,0,0,4119,0,0,0,0,0,0,0,5257,0,0,0,2133,0,8577,180,0,0,5165,0,0,0,944,0
2026-06-30 15:39:38.118,237,0,6383,0,0,0,2660,0,0,0,0,0,4119,0,0,0,0,0,0,0,5242,0,0,0,2144,0,8594,167,0,0,5154,0,0,0,956,0
2026-06-30 15:39:38.214,237,0,6383,0,0,0,2647,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:38.223,237,0,6383,0,0,0,2647,0,0,0,0,0,4106,0,0,0,0,0,0,0,5244,0,0,0,2157,0,8606,184,0,0,5190,0,0,0,958,0
2026-06-30 15:39:38.321,248,0,6365,0,0,0,2644,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:38.324,248,0,6365,0,0,0,2644,0,0,0,0,0,4091,0,0,0,0,0,0,0,5239,0,0,0,2142,0,8588,169,0,0,5201,0,0,0,993,0
2026-06-30 15:39:38.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291,0,0,0,2094,0,8651,184,0,0,5179,0,0,0,991,0
2026-06-30 15:39:38.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331,0,0,0,2083,0,8679,171,0,0,5137,0,0,0,980,0
2026-06-30 15:39:38.539,248,0,6420,0,0,0,2619,0,0,0,0,0,4064,0,0,0,0,0,0,0,5331,0,0,0,2083,0,8679,171,0,0,5137,0,0,0,980,0
2026-06-30 15:39:38.638,237,0,6417,0,0,0,2605,0,0,0,0,0,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:38.641,237,0,6417,0,0,0,2605,0,0,0,0,0,4062,0,0,0,0,0,0,0,5341,0,0,0,2043,0,8681,140,0,0,5086,0,0,0,967,0
2026-06-30 15:39:38.644,237,0,6417,0,0,0,2605,0,0,0,0,0,4062,0,0,0,0,0,0,0,5351,0,0,0,1992,0,8684,137,0,0,5037,0,0,0,942,0
2026-06-30 15:39:38.742,237,0,6420,0,0,0,2619,0,0,0,0,0,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30 15:39:38.746,237,0,6420,0,0,0,2619,0,0,0,0,0,4075,0,0,0,0,0,0,0,5377,0,0,0,1992,0,8712,123,0,0,5009,0,0,0,927,0
2026-06-30 15:39:38.752,237,0,6423,0,0,0,2608,0,0,0,0,0,4062,0,0,0,0,0,0,0,5377,0,0,0,1992,0,8712,123,0,0,5009,0,0,0,927,0
2026-06-30 15:39:38.850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382,0,0,0,1951,0,8711,120,0,0,4957,0,0,0,913,0
2026-06-30 15:39:38.859,193,0,6472,0,0,0,2554,0,0,0,0,0,4006,0,0,0,0,0,0,0,5382,0,0,0,1951,0,8711,120,0,0,4957,0,0,0,913,0
